Campaign_ID,Campaign_Name,Channel,Region,Age_Group,Gender,Device,Content_Type,Date,Impressions,Clicks,Conversions,Spend_USD,Revenue_USD,CPC_USD
CMP-0439,black friday,Email,europe,N/A,Female,Tablet,carousel,05/12/2023,73176.0,5548.0,,8266.45,27862.2,1.86
CMP-0121,Product Launch - ProMax,TikTok,latin america,N/A,male,MOBILE,video,2024-12-06,77705.0,8866.0,444.0,35998.16,150642.74,3.39
CMP-0037,Holiday Season,tiktok,Latin America,55+,M,Mobile,carousel,09/10/2023,2622.0,237.0,15.0,1228.42,2043.99,5.19
CMP-0515,Summer Sale 2024,GOOGLE ADS,North America,18-24,F,Desktop,image,2024-01-01,53717.0,2168.0,65.0,10722.73,7804.51,5.34
CMP-0833,new year push,EMAIL,NA,Unknown,Other,mobile,video,04 Jul 2023,3832.0,368.0,23.0,808.12,5432.39,2.4
CMP-0693,Product Launch - ProMax,Facebook,north america,25-34,Female,,carousel,08/04/2023,5506.0,473.0,16.0,1713.07,5174.31,3.37
CMP-0088,Summer Sale 2024,google ads,LATAM,35-44,Female,,carousel,10-22-2024,87340.0,1394.0,56.0,567.22,2493.95,0.46
CMP-1450,Brand Awareness Q1,facebook,Asia Pacific,18_24,Male,Tablet,video,2023-06-06,55932.0,2508.0,186.0,14587.51,50120.18,7.22
CMP-0176,new year push,Email,Middle East,18_24,N/A,,carousel,2023-06-21,48704.0,1557.0,18.0,10874.62,3170.72,6.35
CMP-0850,Spring Collection,FB,Asia Pacific,25_34,male,Mobile,Video,06-27-2024,35488.0,667.0,48.0,3749.07,5226.08,6.46
CMP-1009,black friday,instagram,LATAM,45-54,Other,tablet,video,"January 15, 2023",25179.0,2416.0,40.0,4028.71,1206.79,1.51
CMP-0765,retargeting q2,seo,asia pacific,18_24,Female,,Image,02-26-2023,88577.0,6928.0,154.0,32104.95,13997.35,5.13
CMP-0403,Black Friday,FB,middle east,,female,Tablet,Story,"May 02, 2024",,14579.0,528.0,79622.86,15433.61,5.71
CMP-0245,New Year Push,SEO,middle east,55+,,Desktop,image,08/06/2024,5099.0,59.0,2.0,376.98,274.95,7.48
CMP-0067,retargeting q2,Facebook,Europe,35_44,Female,desktop,,2023-09-11,37430.0,1840.0,88.0,4618.42,23921.04,2.19
CMP-0782,Brand Awareness Q1,instagram,Latin America,18-24,F,,,"May 18, 2023",2419.0,17.0,0.0,75.07,0.0,4.26
CMP-0127,retargeting q2,Email,MEA,25-34,Female,MOBILE,carousel,07-19-2024,85992.0,86360.0,1391.0,464452.91,375937.97,5.33
CMP-0293,Product Launch - ProMax,Facebook,Middle East,Unknown,male,desktop,carousel,01/04/2024,22496.0,2137.0,164.0,8599.62,5541.79,4.64
CMP-1336,brand awareness q1,seo,NA,35_44,female,Desktop,,27 Dec 2024,75970.0,7378.0,191.0,6511.22,17262.87,0.99
CMP-0318,brand awareness q1,seo,middle east,18_24,F,mobile,Story,07-08-2024,104063.0,3078.0,121.0,4613.72,34966.34,1.56
CMP-1464,Spring Collection,Google Ads,middle east,25-34,Other,desktop,video,"July 14, 2024",25529.0,141.0,3.0,373.75,181.81,2.38
CMP-1110,Product Launch - ProMax,instagram,Latin America,25-34,female,MOBILE,video,2023-04-02,49212.0,49419.0,1113.0,10284.67,259494.0,0.24
CMP-0485,black friday,Instagram,North America,35-44,Male,mobile,Carousel,02-11-2024,0.0,12.0,0.0,86.1,0.0,6.96
CMP-0333,retargeting q2,facebook,Asia Pacific,N/A,Male,desktop,Video,27/08/2024,140905.0,7570.0,373.0,60410.69,8591.02,6.8
CMP-0810,Brand Awareness Q1,facebook,EU,18-24,Female,MOBILE,video,29/05/2023,102315.0,625.0,15.0,360.27,1696.24,0.49
CMP-0356,product launch promax,facebook,MEA,35-44,M,Mobile,Story,08-04-2023,,10935.0,164.0,36472.12,19239.74,2.83
CMP-0481,product launch promax,Google Ads,LATAM,,F,Mobile,Carousel,12/09/2023,46993.0,1076.0,58.0,5766.36,9100.73,6.5
CMP-1393,BLACK FRIDAY,tiktok,europe,18_24,male,MOBILE,Story,15/02/2024,45412.0,2418.0,77.0,4138.94,20348.39,1.74
CMP-0330,Summer Sale 2024,Instagram,latin america,18_24,Male,tablet,Video,"November 30, 2023",116972.0,10528.0,572.0,37502.53,30402.02,3.03
CMP-0410,New Year Push,GOOGLE ADS,Latin America,N/A,Female,,Carousel,2023-10-05,11442.0,353.0,26.0,1614.22,7228.04,4.11
CMP-0159,Black Friday,EMAIL,asia pacific,Unknown,N/A,Desktop,carousel,08/01/2024,0.0,39.0,1.0,215.7,68.25,6.46
CMP-0028,BLACK FRIDAY,Facebook,latin america,45-54,M,Desktop,Carousel,03/09/2023,46064.0,2394.0,166.0,7883.15,16106.96,4.05
CMP-0502,Spring Collection,Instagram,NA,Unknown,female,tablet,Image,11-30-2024,41046.0,4413.0,32.0,28789.38,6316.95,7.49
CMP-0188,retargeting q2,Influencer,Latin America,45-54,N/A,mobile,carousel,07-17-2024,67107.0,67134.0,,582738.62,172927.95,8.36
CMP-0993,brand awareness q1,email marketing,Europe,45-54,M,MOBILE,Video,13 Apr 2023,143497.0,2343.0,108.0,10380.61,28220.11,4.69
CMP-1362,Retargeting Q2,seo,north america,,M,Tablet,Video,25 May 2023,74708.0,8518.0,513.0,16816.18,41425.67,2.45
CMP-0919,Product Launch - ProMax,email marketing,NA,55+,female,MOBILE,,29 Aug 2024,40014.0,576.0,29.0,4568.63,3680.5,7.35
CMP-1362,Retargeting Q2,seo,north america,,M,Tablet,Video,25 May 2023,74708.0,8518.0,513.0,16816.18,41425.67,2.45
CMP-0164,Brand Awareness Q1,Facebook,asia pacific,,male,Mobile,carousel,2024-06-18,110779.0,7303.0,442.0,55738.13,110461.77,6.84
CMP-0162,Summer Sale 2024,Influencer,Europe,18-24,male,Tablet,Carousel,06 Oct 2024,134886.0,1541.0,9.0,2935.77,2145.38,1.61
CMP-0636,spring collection,seo,Latin America,25_34,Other,,Carousel,26/05/2024,58718.0,5620.0,384.0,13888.13,96850.88,2.56
CMP-0168,black friday,Google Ads,north america,55+,Other,tablet,carousel,20 Feb 2024,53010.0,683.0,52.0,1925.0,11445.2,2.49
CMP-0504,spring collection,Facebook,north america,,F,MOBILE,Story,2023-10-17,84469.0,3268.0,95.0,10875.56,14089.15,3.5
CMP-1240,black friday,Influencer,latin america,18-24,Other,MOBILE,carousel,03 Feb 2023,72108.0,1144.0,68.0,5792.87,23792.51,5.59
CMP-1180,summer sale 2024,instagram,north america,55+,M,Mobile,Carousel,24/09/2024,138294.0,9359.0,157.0,6147.34,32789.78,0.69
CMP-0886,spring collection,email marketing,Asia Pacific,,,desktop,carousel,17 Jul 2023,-142471.0,28.0,1.0,81.18,146.78,3.42
CMP-0477,BLACK FRIDAY,influencer,Middle East,25-34,Other,desktop,,04-07-2024,40399.0,3211.0,,15666.36,464.03,4.53
CMP-0925,Spring Collection,Influencer,Latin America,45-54,Male,Desktop,video,11 Jul 2024,-24392.0,,2.0,0.0,629.8,5.67
CMP-0071,Black Friday,tiktok,middle east,,female,Mobile,Image,15/07/2023,5464.0,286.0,17.0,1290.61,3249.81,4.32
CMP-1314,Brand Awareness Q1,Email,asia pacific,45-54,,Tablet,Carousel,31 Aug 2023,68871.0,4200.0,83.0,33250.21,20242.19,6.9
CMP-0571,black friday,Email,latin america,Unknown,Female,,Story,06/12/2024,74869.0,6100.0,353.0,39769.5,101063.45,6.91
CMP-0729,product launch promax,tiktok,Latin America,25_34,male,,,03-22-2023,29312.0,1353.0,1365.0,4132.82,184851.45,3.29
CMP-0641,retargeting q2,Google Ads,europe,55+,,Desktop,Carousel,"April 02, 2024",0.0,10.0,0.0,25.18,0.0,2.17
CMP-0819,Spring Collection,facebook,north america,25-34,Female,,image,28 Oct 2024,128975.0,7939.0,107.0,4226.17,21648.32,0.58
CMP-0228,Retargeting Q2,google ads,middle east,25-34,,Tablet,Image,"April 19, 2023",30431.0,924.0,27.0,3824.03,5671.87,3.68
CMP-0712,Product Launch - ProMax,TikTok,Asia Pacific,18_24,,desktop,carousel,01-31-2024,132303.0,7217.0,7228.0,7290.37,2351605.96,1.16
CMP-0209,Black Friday,seo,Europe,18-24,,MOBILE,Image,01-05-2023,82021.0,6015.0,171.0,19790.51,21034.22,4.02
CMP-0157,retargeting q2,Instagram,asia pacific,35_44,F,desktop,Carousel,2024-08-02,149099.0,149235.0,4769.0,1084743.5,617183.82,6.7
CMP-0128,New Year Push,TikTok,europe,25_34,,,Video,2023-06-26,72698.0,6055.0,246.0,23847.1,35154.74,3.42
CMP-1239,brand awareness q1,facebook,middle east,35-44,N/A,Tablet,Image,"August 17, 2024",56212.0,5874.0,,27140.61,31330.07,4.14
CMP-1487,Retargeting Q2,Google Ads,asia pacific,18_24,N/A,mobile,image,11-10-2024,132350.0,12119.0,596.0,43479.03,59388.13,3.32
CMP-0908,Spring Collection,Influencer,EU,N/A,Male,Desktop,,08 Apr 2024,19418.0,713.0,49.0,1387.37,5896.41,2.4
CMP-0104,new year push,FB,asia pacific,18-24,Other,mobile,Carousel,27 Oct 2024,79632.0,2907.0,100.0,6067.56,,2.2
CMP-0552,Retargeting Q2,facebook,Europe,,F,tablet,Story,18/04/2024,136844.0,14472.0,775.0,29555.29,78320.85,1.83
CMP-0865,Brand Awareness Q1,email marketing,MEA,25_34,M,MOBILE,Story,"July 28, 2023",62557.0,1752.0,128.0,8960.73,34750.56,5.18
CMP-0920,New Year Push,Google Ads,Middle East,25-34,Other,Tablet,video,2024-08-02,123809.0,9281.0,202.0,46266.2,9592.94,4.69
CMP-1010,Holiday Season,Influencer,LATAM,25-34,Female,MOBILE,Image,"December 11, 2023",-109690.0,18.0,1.0,67.25,125.57,4.26
CMP-0859,Product Launch - ProMax,TikTok,latin america,18-24,,MOBILE,carousel,2023-04-13,138438.0,8338.0,571.0,50762.57,161297.73,5.57
CMP-1266,holiday season,Google Ads,europe,25-34,male,Tablet,,06-01-2023,127030.0,1551.0,65.0,4182.14,18870.21,3.19
CMP-0827,summer sale 2024,facebook,north america,35-44,female,,carousel,22 Jul 2023,20227.0,965.0,51.0,7094.72,16195.39,7.71
CMP-0714,black friday,instagram,Asia Pacific,25-34,M,tablet,video,2023-08-07,15137.0,1220.0,65.0,1390.46,11932.39,0.98
CMP-0697,Black Friday,email marketing,North America,18_24,Other,Desktop,Video,02 Mar 2023,107338.0,7666.0,72.0,25616.55,18478.98,3.44
CMP-0443,Brand Awareness Q1,facebook,Asia Pacific,25-34,Male,,Video,18 Nov 2023,,2684.0,194.0,15752.36,67021.02,6.29
CMP-0258,spring collection,Google Ads,middle east,35-44,,mobile,,02/10/2023,140149.0,15316.0,352.0,78241.89,95963.97,6.2
CMP-0073,Retargeting Q2,facebook,North America,55+,Female,tablet,,02 Nov 2024,67725.0,6787.0,155.0,29724.93,49400.17,4.82
CMP-0433,BLACK FRIDAY,tiktok,middle east,N/A,M,tablet,carousel,08 Jun 2024,6642.0,109.0,3.0,511.88,341.58,4.94
CMP-0384,New Year Push,SEO,MEA,35_44,Other,desktop,image,2024-09-29,28695.0,2015.0,87.0,9001.15,10165.63,5.41
CMP-0171,Holiday Season,instagram,NA,25-34,Female,Desktop,,2024-09-20,2236.0,22.0,1.0,116.46,344.85,5.31
CMP-1011,holiday season,FB,middle east,25-34,Female,Mobile,Story,22/11/2023,100987.0,9207.0,537.0,15230.78,128401.25,1.57
CMP-1310,spring collection,FB,Latin America,45-54,Other,mobile,Carousel,2024-04-15,144490.0,8666.0,630.0,61647.23,147826.21,7.82
CMP-1465,spring collection,Influencer,LATAM,35-44,male,tablet,video,06-07-2023,119369.0,4147.0,137.0,19572.92,31768.28,4.18
CMP-1033,summer sale 2024,Facebook,Latin America,25_34,F,desktop,image,11-24-2023,120199.0,6574.0,398.0,20978.52,85583.54,2.67
CMP-0579,Holiday Season,GOOGLE ADS,NA,25_34,female,desktop,Video,27/09/2024,23155.0,1026.0,32.0,5303.87,4750.78,5.89
CMP-0059,black friday,SEO,Middle East,35-44,Female,,Video,10-28-2023,53345.0,523.0,32.0,2770.19,4409.65,4.43
CMP-0847,Product Launch - ProMax,Email,Middle East,18-24,male,Desktop,,07-05-2024,29767.0,3323.0,102.0,11478.6,21559.38,3.27
CMP-1479,New Year Push,TikTok,latin america,18_24,,Desktop,carousel,2024-02-05,93409.0,5970.0,165.0,2063.69,34326.13,0.29
CMP-1405,retargeting q2,SEO,Middle East,35-44,male,,Carousel,09-28-2024,72262.0,8605.0,606.0,14003.25,124856.64,1.46
CMP-0271,holiday season,Facebook,EU,N/A,Female,tablet,Carousel,2023-01-30,21750.0,1308.0,67.0,3281.98,22287.42,2.36
CMP-0035,Brand Awareness Q1,google ads,Europe,,M,mobile,Image,"March 20, 2024",26306.0,435.0,13.0,924.96,1307.61,2.62
CMP-0645,BLACK FRIDAY,Facebook,NA,25-34,,MOBILE,,07/11/2024,37104.0,3368.0,47.0,3398.76,7865.08,1.05
CMP-1353,Summer Sale 2024,facebook,europe,55+,N/A,desktop,image,03-05-2024,119350.0,5584.0,191.0,14228.98,30146.99,2.33
CMP-1082,Black Friday,SEO,North America,N/A,male,tablet,Image,"August 08, 2024",34761.0,792.0,801.0,2169.8,168102.03,3.06
CMP-0948,Spring Collection,Facebook,latin america,Unknown,female,,carousel,17/12/2023,149954.0,16192.0,117.0,17226.31,15973.16,1.27
CMP-0718,brand awareness q1,Instagram,Europe,25_34,F,tablet,Carousel,14/06/2024,102936.0,7628.0,449.0,54027.17,61172.72,6.2
CMP-0186,Brand Awareness Q1,instagram,North America,45-54,,Desktop,,16 Oct 2024,16412.0,1762.0,105.0,9821.17,4800.46,6.77
CMP-0893,holiday season,seo,LATAM,Unknown,M,Desktop,carousel,12 Jun 2023,64644.0,7542.0,465.0,44793.87,73747.47,6.29
CMP-0445,black friday,GOOGLE ADS,EU,N/A,Male,Tablet,Video,11/08/2023,98680.0,11197.0,675.0,76705.12,97991.4,5.82
CMP-0657,product launch promax,GOOGLE ADS,NA,25_34,male,Mobile,Story,2024-04-23,13864.0,931.0,6.0,650.47,1362.98,0.85
CMP-0739,new year push,EMAIL,north america,N/A,Male,Desktop,,16 Jun 2023,43336.0,476.0,25.0,2077.3,6519.59,3.79
CMP-1354,Spring Collection,tiktok,MEA,,,MOBILE,image,04-30-2024,114014.0,6872.0,210.0,28164.15,44817.81,4.82
CMP-0708,Black Friday,tiktok,north america,N/A,N/A,MOBILE,image,06 Jan 2024,,1516.0,85.0,8303.96,6989.23,5.61
CMP-0401,retargeting q2,Facebook,Latin America,25-34,M,,image,04 Mar 2023,32335.0,2911.0,63.0,4543.9,,1.82
CMP-0804,holiday season,tiktok,europe,18-24,F,Desktop,Image,14/02/2023,48143.0,2295.0,16.0,12233.7,589.06,6.4
CMP-0600,Holiday Season,email marketing,latin america,18-24,F,desktop,Carousel,"August 13, 2024",98889.0,942.0,37.0,2971.51,12934.63,3.52
CMP-0110,retargeting q2,Google Ads,Middle East,25_34,M,Desktop,video,12-30-2024,,,13.0,304.18,3437.95,1.5
CMP-0406,holiday season,FB,Middle East,25_34,Female,Mobile,video,28/04/2023,10308.0,956.0,31.0,8004.64,6489.77,7.16
CMP-1427,Retargeting Q2,facebook,APAC,55+,M,mobile,video,2023-11-24,120566.0,6277.0,192.0,34609.65,53067.16,6.16
CMP-0940,black friday,tiktok,middle east,35_44,Other,Mobile,Carousel,12/10/2023,43633.0,5219.0,166.0,30745.49,49791.16,5.62
CMP-0588,Brand Awareness Q1,seo,Latin America,35_44,F,desktop,Story,04-05-2024,53171.0,3181.0,71.0,,6548.19,1.45
CMP-1433,holiday season,Email,asia pacific,45-54,M,,video,09-07-2023,105851.0,7513.0,216.0,32561.83,,4.76
CMP-0087,brand awareness q1,FB,MEA,25-34,N/A,Tablet,Story,16 Jul 2023,138507.0,13354.0,367.0,107181.46,17103.52,8.16
CMP-0825,Product Launch - ProMax,FB,EU,25-34,Male,Tablet,image,29/10/2024,87370.0,1577.0,114.0,2949.17,17509.33,2.0
CMP-1142,black friday,google ads,Europe,25-34,male,MOBILE,image,07-20-2023,42081.0,3457.0,31.0,3989.9,1929.02,1.1
CMP-1432,Spring Collection,Email,Middle East,Unknown,Male,Mobile,image,"June 12, 2024",14065.0,1331.0,10.0,9845.96,2113.69,7.09
CMP-0732,product launch promax,seo,north america,45-54,male,Desktop,Video,07/08/2024,117296.0,2139.0,41.0,915.78,11432.51,0.46
CMP-0484,holiday season,Facebook,europe,N/A,Female,mobile,Story,14 Sep 2023,48898.0,4239.0,307.0,21594.37,44108.02,5.06
CMP-0011,Product Launch - ProMax,email marketing,europe,25_34,male,desktop,,"November 20, 2023",0.0,6.0,0.0,10.27,0.0,1.89
CMP-0385,New Year Push,email marketing,Middle East,35-44,F,mobile,Image,"August 09, 2023",97928.0,1866.0,135.0,330.27,19878.07,0.19
CMP-0277,Summer Sale 2024,Influencer,north america,35-44,male,,,27 Apr 2024,5645.0,158.0,9.0,0.0,2700.39,7.1
CMP-1034,Retargeting Q2,Influencer,latin america,25-34,Female,Mobile,carousel,18/04/2023,100755.0,101223.0,1511.0,739434.02,97035.23,6.43
CMP-0671,spring collection,SEO,Asia Pacific,35_44,,Tablet,Story,23/03/2023,45821.0,2117.0,124.0,18962.16,37374.19,7.64
CMP-1455,retargeting q2,Facebook,Latin America,18-24,F,Desktop,Carousel,08-05-2023,,9290.0,528.0,23226.55,94966.23,2.53
CMP-1402,summer sale 2024,instagram,Europe,18_24,Other,Mobile,Carousel,2024-06-27,93709.0,,200.0,21115.17,64538.45,3.67
CMP-0670,New Year Push,influencer,MEA,35_44,,desktop,carousel,"May 18, 2023",83338.0,1410.0,60.0,7177.17,11761.5,6.06
CMP-0828,brand awareness q1,instagram,asia pacific,18_24,female,MOBILE,Carousel,"March 09, 2024",,7458.0,51.0,24526.91,3047.43,3.45
CMP-0154,holiday season,influencer,Asia Pacific,18_24,Male,MOBILE,Image,01 Jul 2024,2046.0,188.0,12.0,933.59,582.56,5.99
CMP-0870,Product Launch - ProMax,google ads,latin america,18-24,male,tablet,Carousel,24/01/2023,69258.0,6458.0,86.0,20524.35,7017.78,3.22
CMP-1189,holiday season,FB,APAC,45-54,Other,desktop,Story,2024-05-26,119009.0,968.0,,5992.7,,6.81
CMP-0251,Spring Collection,GOOGLE ADS,latin america,18_24,male,Mobile,,19/11/2024,28070.0,2324.0,167.0,8568.15,23384.06,3.42
CMP-0327,black friday,FB,EU,35-44,male,mobile,,06 Jul 2023,132257.0,13047.0,948.0,6834.74,215059.81,0.6
CMP-1406,summer sale 2024,Google Ads,APAC,55+,Female,tablet,Image,2023-05-12,74652.0,3119.0,62.0,6589.41,19055.48,1.96
CMP-1008,BLACK FRIDAY,SEO,MEA,25_34,,Mobile,,2024-12-10,36173.0,3120.0,55.0,16407.41,6007.27,6.03
CMP-0501,product launch promax,FB,Asia Pacific,45-54,female,tablet,Image,2023-12-14,118917.0,873.0,,6004.1,1443.06,8.35
CMP-0985,New Year Push,google ads,NA,35_44,male,Desktop,carousel,11 Apr 2024,52875.0,844.0,31.0,6493.68,9514.86,7.21
CMP-0747,brand awareness q1,Instagram,Europe,,N/A,Mobile,Video,07/10/2023,140598.0,14536.0,261.0,69611.69,69747.16,5.5
CMP-1316,summer sale 2024,instagram,middle east,25_34,F,desktop,Video,28 Jan 2023,62071.0,62441.0,487.0,229662.53,20623.65,3.61
CMP-0740,New Year Push,Email,north america,N/A,male,desktop,Video,31 Jan 2024,94809.0,9985.0,747.0,66271.49,92999.34,6.72
CMP-1099,Holiday Season,Email,europe,N/A,N/A,mobile,carousel,"April 17, 2024",21322.0,1490.0,104.0,4916.72,18945.65,3.28
CMP-0507,Retargeting Q2,Influencer,Europe,,M,MOBILE,Video,2024-03-01,108933.0,2918.0,182.0,5232.86,45051.33,2.23
CMP-0022,Summer Sale 2024,google ads,Europe,45-54,Male,Tablet,Story,10 May 2023,124641.0,3747.0,,21249.0,16917.89,6.54
CMP-0348,Summer Sale 2024,SEO,NA,,M,mobile,,09 Feb 2024,98622.0,2559.0,80.0,2521.08,11083.85,1.01
CMP-1272,new year push,SEO,middle east,55+,M,Tablet,video,02-02-2024,138512.0,15542.0,468.0,95799.18,59867.51,6.95
CMP-0332,Black Friday,Facebook,MEA,Unknown,,Desktop,image,2023-08-18,17452.0,1527.0,100.0,5341.66,5817.77,3.31
CMP-0420,Brand Awareness Q1,GOOGLE ADS,MEA,45-54,N/A,MOBILE,Image,24 Jun 2024,13982.0,906.0,58.0,1623.89,5579.25,1.74
CMP-0461,holiday season,FB,europe,18-24,N/A,tablet,,02/11/2024,,3274.0,166.0,0.0,7730.11,3.61
CMP-0212,Holiday Season,Email,Asia Pacific,35-44,F,tablet,,"May 14, 2024",8433.0,506.0,17.0,1174.14,940.17,2.47
CMP-0885,BLACK FRIDAY,facebook,asia pacific,Unknown,N/A,,Video,12-04-2023,143802.0,7134.0,343.0,50808.92,41490.18,5.96
CMP-1367,BLACK FRIDAY,Email,Asia Pacific,55+,female,MOBILE,video,25 Oct 2023,66292.0,6263.0,491.0,18927.75,112148.52,3.61
CMP-0981,Holiday Season,google ads,North America,55+,F,Mobile,image,"February 02, 2023",46340.0,1111.0,55.0,517.48,1929.06,0.53
CMP-1457,spring collection,Instagram,latin america,35-44,F,Tablet,video,2023-01-05,80751.0,3793.0,144.0,4945.5,46504.84,1.25
CMP-0090,retargeting q2,tiktok,North America,,M,,,2023-08-22,93773.0,2471.0,25.0,9014.63,3635.0,3.29
CMP-0978,Spring Collection,instagram,Middle East,,M,Mobile,image,05-21-2024,24622.0,986.0,41.0,7628.6,5967.21,8.17
CMP-1038,spring collection,GOOGLE ADS,LATAM,N/A,N/A,tablet,carousel,"February 06, 2024",68548.0,3408.0,152.0,11778.32,25250.72,3.08
CMP-1058,BLACK FRIDAY,Google Ads,LATAM,,Male,Mobile,,11-20-2024,60354.0,3334.0,229.0,0.0,79519.94,6.94
CMP-0677,New Year Push,tiktok,Latin America,Unknown,N/A,Tablet,Video,10/11/2023,82944.0,8403.0,552.0,64431.92,190740.05,7.15
CMP-1343,Brand Awareness Q1,EMAIL,asia pacific,18_24,Male,Tablet,video,2023-05-05,58443.0,,114.0,14942.42,37999.93,4.25
CMP-0967,Black Friday,seo,europe,25_34,N/A,tablet,video,2024-08-29,,44557.0,2047.0,20022.6,99277.51,0.39
CMP-0148,brand awareness q1,email marketing,Middle East,18_24,N/A,,carousel,"November 21, 2024",140459.0,13758.0,842.0,3659.91,96479.0,0.31
CMP-1065,Holiday Season,GOOGLE ADS,APAC,N/A,Female,mobile,carousel,11/07/2024,37777.0,235.0,12.0,238.95,,1.09
CMP-1299,retargeting q2,influencer,Europe,Unknown,M,Desktop,Image,04-02-2023,85683.0,2287.0,60.0,8269.01,14804.9,3.42
CMP-1498,New Year Push,instagram,EU,35-44,,Tablet,image,08-17-2024,143139.0,12188.0,142.0,32864.13,30385.03,2.6
CMP-0768,brand awareness q1,seo,EU,25_34,,mobile,video,13 Oct 2023,100512.0,5619.0,158.0,9281.1,23810.24,1.47
CMP-0564,summer sale 2024,Email,North America,Unknown,female,tablet,Video,04/04/2024,106252.0,4770.0,295.0,17049.71,55935.14,3.19
CMP-0683,Spring Collection,Facebook,APAC,,,Desktop,image,"February 01, 2023",97754.0,4569.0,66.0,0.0,4210.23,4.88
CMP-1449,New Year Push,EMAIL,Latin America,18-24,Female,,video,19/09/2024,88449.0,6791.0,70.0,48221.58,10382.7,6.14
CMP-0473,summer sale 2024,tiktok,Asia Pacific,18_24,male,,video,20 Jan 2023,53508.0,2081.0,41.0,6504.85,7624.82,2.8
CMP-0544,new year push,Facebook,Asia Pacific,18_24,female,,Video,"November 27, 2023",81715.0,4648.0,33.0,4490.79,1412.49,0.9
CMP-1085,spring collection,influencer,asia pacific,35-44,Other,tablet,,04-23-2023,,9157.0,674.0,43721.07,192768.48,4.46
CMP-0780,BLACK FRIDAY,Email,North America,,Other,Desktop,Image,28 Jan 2024,71538.0,646.0,27.0,1196.95,4488.8,1.85
CMP-0498,Product Launch - ProMax,Facebook,LATAM,18_24,N/A,mobile,,10-03-2023,14446.0,1054.0,76.0,7212.35,19234.23,8.46
CMP-0617,Brand Awareness Q1,GOOGLE ADS,latin america,45-54,F,Mobile,Video,2023-03-09,98854.0,3668.0,231.0,21761.76,44397.4,5.19
CMP-1107,Brand Awareness Q1,tiktok,North America,55+,,Desktop,Image,2023-04-15,33319.0,1616.0,75.0,9578.0,8664.28,5.13
CMP-1339,brand awareness q1,TikTok,North America,18-24,male,MOBILE,Video,05-16-2024,116111.0,3167.0,151.0,8389.57,51417.42,2.21
CMP-0769,summer sale 2024,email marketing,Latin America,N/A,Male,Mobile,Image,02-19-2023,140030.0,140503.0,8123.0,340996.63,1260426.31,2.07
CMP-0112,Summer Sale 2024,influencer,EU,45-54,M,desktop,Story,20 Apr 2024,97040.0,9107.0,325.0,,,7.66
CMP-0720,brand awareness q1,SEO,Middle East,Unknown,male,mobile,carousel,09 Feb 2023,0.0,22.0,1.0,212.45,80.35,8.1
CMP-1048,spring collection,facebook,EU,18-24,male,Desktop,image,25 Nov 2023,57518.0,4743.0,88.0,36028.24,29127.09,7.45
CMP-0808,brand awareness q1,SEO,APAC,45-54,,tablet,Story,02-11-2023,117785.0,2025.0,,0.0,16146.87,1.63
CMP-0115,BLACK FRIDAY,google ads,middle east,18_24,male,Desktop,Story,31/12/2023,104373.0,3644.0,,1261.67,24534.59,0.36
CMP-0640,Brand Awareness Q1,email marketing,latin america,55+,female,Tablet,Story,06-20-2023,85723.0,2839.0,103.0,19039.75,23970.17,7.61
CMP-1424,product launch promax,FB,North America,45-54,,tablet,Story,20/12/2023,52387.0,1472.0,43.0,7899.32,2252.66,6.31
CMP-0619,product launch promax,GOOGLE ADS,North America,25_34,N/A,desktop,Image,19/07/2023,52519.0,5923.0,,17624.19,91084.26,2.74
